product_1,product_2,times_bought_together,combined_revenue
427,1629,2,3322.96
84,1605,2,1749.92
432,1699,2,5033.40
1631,1636,2,113.94
1595,50,2,445.68
79,434,2,6953.95
1655,1416,2,4221.95
1609,1591,2,1090.60
1476,2092,2,2446.00
90,608,2,2789.89
423,1631,2,4230.98
1637,1615,2,1557.89
1599,1049,2,2525.64
454,2113,2,9953.70
420,431,2,5344.30
452,451,2,3537.45
1449,446,2,2159.85
1619,52,2,2419.43
111,705,2,1021.98
1675,448,2,1971.98
1435,48,2,4279.55
1649,1366,2,1691.90
58,1599,2,1653.16
1657,1652,2,1979.89
1693,2500,2,179.80
1648,1581,2,2958.95
417,64,2,8093.00
57,46,2,1529.75
429,933,2,2619.60
2092,60,2,5515.00
1740,59,2,536.00
701,2096,2,4894.50
52,61,2,2428.80
1584,1606,2,2279.82
2514,1453,2,1811.94
1636,1678,2,291.27
444,2064,2,3456.95
440,191,2,1671.65
87,1634,2,989.82
1428,453,2,1761.70
1675,1620,2,441.73
459,1660,2,3339.25
2498,1614,2,1087.40
1628,2505,2,77.73
1054,1647,2,3215.96
50,1690,2,2369.35
1440,110,2,2043.96
77,417,2,2623.70
446,1727,2,719.90
1604,995,2,2762.43
434,79,2,6953.95
1342,1950,2,469.98
1725,79,2,330.20
105,1705,2,1110.68
1610,452,2,5769.08
455,1652,2,5835.88
46,2508,2,1377.99
61,442,2,2346.60
2498,435,2,3040.61
2488,1720,2,961.48
109,1464,2,1688.97
2491,661,2,2607.96
107,1619,2,1230.88
1774,1601,2,651.97
173,1643,2,732.74
820,1547,2,1861.50
1649,2508,2,3427.27
171,1730,2,1207.84
661,2491,2,2607.96
2098,1572,2,5253.97
62,2090,2,3674.00
1621,1534,2,3659.94
450,1582,2,4702.94
1644,1697,2,332.52
1016,1684,2,710.23
1652,1797,2,2186.90
632,1580,2,1870.00
1621,1638,2,162.18
61,70,2,2097.70
114,1673,2,1027.46
1697,1433,2,4652.34
449,84,2,2495.89
80,1680,2,487.99
71,1415,2,2435.65
459,1669,2,1640.07
421,1458,2,5283.00
72,440,2,2047.30
108,437,2,3398.37
2505,458,2,1169.48
1580,1652,2,3152.91
1586,58,2,607.26
1572,61,2,839.98
1684,1664,2,282.50
1702,138,2,4050.89
1068,1698,2,881.96
1370,1640,2,281.32
1647,1054,2,3215.96
844,823,2,489.20
1908,2093,2,2681.95
1613,1697,2,1582.98
1625,57,2,2595.00
422,436,2,5121.00
450,1675,2,8353.68
1453,458,2,3415.30
1682,1686,2,155.80
1387,608,2,1677.88
1628,580,2,4588.23
103,101,2,710.00
419,74,2,6690.45
1640,76,2,410.82
1431,1516,2,2432.00
435,1614,2,3419.71
81,96,2,783.05
453,447,2,2758.80
51,1626,2,3113.55
61,1645,2,1006.04
433,434,2,8210.00
166,2493,2,863.94
1602,1389,2,1295.88
1654,1598,2,1271.48
422,1652,2,6533.96
1428,1745,2,4147.00
1407,417,2,5423.00
1431,1025,2,1299.60
1458,1460,2,2900.00
430,2507,2,1359.23
1632,423,2,1868.96
1618,1682,2,484.85
56,128,2,3982.20
1610,110,2,5389.76
1609,1603,2,2179.87
67,1644,2,527.11
1899,1614,2,3244.97
2489,103,2,764.95
1621,953,2,1384.45
1608,1652,2,1229.92
1637,978,2,1249.95
60,434,2,4243.00
421,95,2,1207.60
2102,1627,2,3253.95
1506,1428,2,4368.00
1626,2492,2,3315.90
1630,1802,2,141.78
2506,1659,2,2098.88
458,709,2,2533.10
1464,93,2,1245.80
59,1740,2,536.00
454,125,2,3399.10
602,1651,2,7952.94
88,98,2,2279.88
73,451,2,4663.80
1633,108,2,867.39
1644,418,2,2121.17
432,1596,2,2100.88
1614,2498,2,1087.40
1451,1670,2,1893.98
427,429,2,2606.80
446,190,2,1228.85
90,48,2,1799.52
7,1436,2,924.99
1089,1679,2,4593.50
1569,431,2,4377.00
449,1662,2,1786.94
1264,53,2,2249.89
2493,54,2,2221.94
1655,440,2,1459.78
1641,104,2,1749.26
713,446,2,4859.15
1670,416,2,6944.82
1449,59,2,4116.00
448,418,2,4318.90
1604,2086,2,13584.95
1706,432,2,4534.62
1645,1576,2,548.05
1604,438,2,4177.91
47,1586,2,500.49
1609,1463,2,2211.96
1613,1586,2,858.55
671,157,2,6002.97
65,1214,2,2321.00
1655,1600,2,2667.20
102,1596,2,318.62
455,1531,2,5232.00
1652,1682,2,404.93
1540,55,2,5364.00
440,1415,2,2139.65
2088,1600,2,3221.64
445,424,2,7209.70
1688,1564,2,1234.64
1553,434,2,3468.00
173,1414,2,1805.70
1589,59,2,1035.90
1640,1578,2,1542.90
1632,154,2,1571.82
1613,1409,2,3714.93
2103,1693,2,3624.80
1638,417,2,5488.23
1578,1656,2,3545.97
1688,1443,2,2373.76
2494,55,2,2086.70
49,1582,2,1161.66
2021,1835,2,12272.94
417,453,2,3775.40
447,115,2,1439.67
425,1586,2,801.30
1572,89,2,797.91
56,434,2,5074.00
1605,1617,2,1507.86
1150,438,2,12575.00
426,434,2,5994.40
1686,1750,2,484.93
416,1681,2,2020.68
855,2107,2,6844.00
426,522,2,3394.60
1042,459,2,3257.60
1432,1644,2,2147.28
1621,435,2,2211.56
1631,101,2,1446.60
1686,427,2,2372.96
2502,432,2,4559.04
1580,1726,2,998.00
2510,446,2,1775.84
2498,1706,2,163.00
1680,433,2,1958.97
1688,1694,2,115.44
441,1574,2,1349.59
1606,1528,2,2487.92
1431,434,2,3077.00
1619,1668,2,175.90
97,1665,2,481.78
1420,1604,2,3305.98
430,1644,2,2121.17
456,437,2,7030.60
1423,1610,2,2785.93
338,1294,2,12567.00
1589,429,2,1869.63
107,2049,2,3195.72
64,87,2,1142.94
683,1669,2,1833.56
80,1650,2,951.07
1590,443,2,3604.45
1696,52,2,1867.51
1661,176,2,419.20
443,418,2,1507.85
113,431,2,4320.96
1705,562,2,579.40
1957,1515,2,42979.87
98,1663,2,401.34
438,1716,2,10810.30
600,1766,2,30420.00
32,424,2,4514.40
1605,1618,2,1803.89
455,1597,2,3965.40
1706,57,2,842.16
47,455,2,8870.80
1665,1635,2,70.73
1609,1759,2,1509.73
1603,62,2,2036.93
1655,1565,2,3339.92
435,1393,2,2840.47
446,2510,2,1775.84
1602,450,2,10989.90
1488,1642,2,1731.52
1626,23,2,1935.00
1618,124,2,2475.88
437,456,2,7030.60
2010,1994,2,984.92
64,518,2,6119.00
465,165,2,3081.02
90,1046,2,1835.94
427,440,2,3137.50
1646,2496,2,669.93
95,61,2,1650.20
1584,424,2,2029.51
1701,454,2,4093.32
54,1616,2,1297.98
921,1625,2,1102.60
1457,1606,2,1642.98
1320,1655,2,4430.82
2106,454,2,8909.30
1652,50,2,3659.68
443,452,2,2753.85
1616,454,2,2657.06
1424,424,2,1949.75
439,57,2,4784.00
418,1661,2,1950.15
1603,111,2,1269.91
1621,1698,2,144.87
91,454,2,2489.26
54,1650,2,3491.90
85,1610,2,2919.86
1634,1653,2,1259.84
425,1984,2,3782.94
1630,1765,2,1865.07
1586,714,2,1314.64
454,1601,2,1829.47
1609,402,2,6235.96
1620,449,2,4370.97
416,440,2,12198.65
481,1484,2,1734.00
1626,81,2,1257.20
1564,419,2,4026.00
711,86,2,2395.91
95,1609,2,2946.51
1591,400,2,6872.64
1613,1676,2,841.85
88,1646,2,1239.92
428,1605,2,7454.91
1628,114,2,1652.73
1702,434,2,4345.91
1667,1410,2,1413.00
1652,1608,2,1229.92
1665,446,2,909.74
1676,975,2,1052.93
2505,74,2,277.65
445,1661,2,3425.50
54,1524,2,5566.00
55,1695,2,3275.92
430,1602,2,3419.46
1583,1721,2,252.06
2444,48,2,1064.62
1440,1666,2,1920.57
179,2498,2,594.20
61,443,2,2637.00
442,2501,2,1984.18
1428,152,2,5698.91
1207,1460,2,9720.00
1611,1430,2,3629.96
1793,450,2,5944.00
2188,73,2,3053.60
1435,421,2,4924.00
1667,1622,2,1544.00
98,1590,2,1143.12
1593,1284,2,191.61
169,1421,2,1532.00
440,1745,2,3067.60
1540,1227,2,6156.00
1555,1681,2,1540.90
436,307,2,5166.00
440,436,2,4782.50
1602,540,2,18932.92
1531,97,2,2686.40
1626,456,2,3769.00
1644,1661,2,132.26
2102,452,2,3692.70
769,1581,2,4252.60
1638,1661,2,157.73
1513,106,2,2541.91
70,1772,2,449.85
419,1564,2,4026.00
66,56,2,1930.14
440,694,2,3439.45
100,1411,2,3668.00
426,1652,2,3219.46
1997,1612,2,2339.87
739,1756,2,1805.40
153,452,2,6619.11
427,589,2,7247.00
1578,102,2,3548.00
1629,1555,2,805.93
1189,81,2,1044.95
416,147,2,29020.93
452,430,2,2719.45
50,145,2,15699.65
426,49,2,3199.30
111,1463,2,4085.86
113,436,2,3606.90
1574,1742,2,527.94
1619,459,2,2609.07
1821,1700,2,335.92
1689,1623,2,2886.84
455,1261,2,3934.93
1292,1486,2,5602.95
2112,410,2,7061.00
86,106,2,1396.89
69,1424,2,1328.45
1617,1605,2,1507.86
1750,54,2,3318.00
1705,417,2,4840.16
1609,62,2,2046.97
91,417,2,3295.94
454,2094,2,3421.90
1674,319,2,5290.89
419,110,2,5418.87
50,2491,2,3074.19
277,452,2,5719.90
449,666,2,4934.00
94,1303,2,1084.80
1578,1431,2,1863.00
1634,1610,2,909.93
1632,104,2,355.93
449,1669,2,3175.45
1578,1635,2,1163.67
428,569,2,10047.00
1587,1619,2,227.92
41,2513,2,1837.93
1417,451,2,4671.00
1610,159,2,4749.92
436,1453,2,3318.00
431,1583,2,1531.56
446,1618,2,1190.76
51,434,2,6389.90
1494,425,2,3348.00
1411,65,2,3787.00
75,1749,2,1573.65
157,1277,2,5604.21
441,1620,2,1177.62
64,1014,2,1860.00
442,1651,2,3279.13
1073,1947,2,7282.00
450,1680,2,9245.92
115,60,2,3279.90
1618,446,2,1190.76
1258,2502,2,199.92
450,72,2,3044.70
418,1759,2,1394.47
76,458,2,2678.50
329,1576,2,4906.95
1292,1042,2,1862.20
169,1592,2,1041.95
1665,97,2,481.78
1625,1705,2,2505.32
1592,1654,2,1093.93
1582,1654,2,825.81
426,443,2,7187.40
447,1794,2,545.80
1598,1678,2,301.55
65,417,2,5042.00
1432,1462,2,2336.00
1649,1421,2,3789.91
1572,441,2,1209.55
62,1599,2,1310.16
428,72,2,3434.45
1644,1328,2,547.24
104,85,2,2079.93
325,1639,2,7045.94
1721,456,2,6359.39
1580,75,2,2093.55
2055,1660,2,4779.65
1578,443,2,2272.00
424,106,2,2675.68
2498,418,2,2349.36
1740,1612,2,763.97
1627,2102,2,3253.95
152,1428,2,5698.91
577,451,2,2516.00
93,1616,2,647.71
1646,1372,2,1335.87
2500,426,2,1165.84
1294,338,2,12567.00
55,1452,2,2060.00
1298,1621,2,451.96
165,61,2,5486.06
181,421,2,6707.00
428,1721,2,11430.43
1414,173,2,1805.70
2510,534,2,870.54
1627,1603,2,857.83
1275,436,2,2053.52
51,1984,2,2199.69
186,1669,2,214.25
1128,2511,2,2552.66
1573,84,2,835.90
1647,533,2,2951.96
2109,1582,2,880.44
1675,1314,2,1490.12
448,64,2,4509.00
2500,423,2,2538.32
436,1673,2,1498.00
1683,1662,2,37.94
459,1578,2,2225.50
48,47,2,2549.15
448,1464,2,2651.40
60,2092,2,5515.00
1452,55,2,2060.00
2497,55,2,3275.98
1614,1616,2,2307.88
1651,209,2,3435.96
1620,1627,2,376.91
2093,1681,2,4098.45
1642,716,2,2250.80
1639,1674,2,157.80
1623,1456,2,2080.00
108,436,2,3573.87
2494,50,2,426.36
2506,1635,2,357.57
176,452,2,2301.05
1947,1073,2,7282.00
428,1593,2,5939.01
454,1692,2,1647.36
2094,1432,2,3945.00
1445,1209,2,4860.00
1628,1636,2,269.19
1614,1646,2,2539.86
114,1628,2,1652.73
1700,1005,2,1393.28
47,1089,2,4843.90
1614,100,2,1779.95
632,57,2,1319.00
1616,162,2,3469.35
107,1412,2,1976.96
1537,446,2,4339.85
128,56,2,3982.20
1606,1755,2,1544.04
769,1682,2,154.53
10,71,2,635.60
1594,448,2,1729.29
159,180,2,2475.98
1811,420,2,1159.80
1573,1635,2,278.21
417,1669,2,1845.23
789,87,2,589.65
83,1705,2,427.48
1612,58,2,2219.92
345,1576,2,10536.96
439,1457,2,6157.00
2103,1758,2,3401.78
454,452,2,2549.15
1720,1604,2,1250.35
2009,1633,2,1551.04
460,57,2,2279.50
1586,1628,2,204.66
99,2114,2,2007.50
1759,1804,2,1281.79
1659,1603,2,739.96
68,1648,2,381.35
100,445,2,4314.00
128,102,2,1608.60
63,433,2,10595.00
1663,98,2,401.34
1663,442,2,1633.18
98,1643,2,1228.20
104,1580,2,668.00
423,1592,2,6061.96
522,1706,2,1412.76
1962,2101,2,7182.42
1699,2091,2,8850.68
446,64,2,2327.80
1145,75,2,1925.70
1696,1657,2,838.89
1638,336,2,5633.67
65,2497,2,572.97
1638,1621,2,162.18
420,1598,2,3020.42
181,446,2,3436.60
1612,428,2,8042.93
1657,1571,2,824.92
94,506,2,4955.20
1646,551,2,19799.91
93,473,2,1221.80
59,116,2,3047.94
448,2489,2,2024.21
2508,419,2,761.70
2182,55,2,17388.00
451,1764,2,4706.00
1578,1644,2,1165.40
97,1598,2,829.36
93,435,2,2631.75
1586,37,2,1846.02
430,76,2,1691.30
1464,1422,2,3268.00
1675,1683,2,153.25
1736,102,2,1147.00
443,1578,2,2272.00
137,2068,2,6799.84
1657,446,2,2179.69
1514,1605,2,5143.88
1597,433,2,12886.40
1652,69,2,642.73
1583,1611,2,827.73
1673,417,2,3616.00
1797,1652,2,2186.90
417,1601,2,3634.96
1634,1665,2,189.75
1617,2107,2,3511.94
104,460,2,2074.50
138,446,2,1439.88
145,50,2,15699.65
2101,1659,2,4289.97
1512,426,2,6911.00
64,1597,2,2273.04
1655,1825,2,1287.96
1350,2498,2,136.11
423,1726,2,4641.00
430,66,2,3791.94
1693,1622,2,1129.40
1330,451,2,3958.98
1668,454,2,1398.43
1640,416,2,4104.90
1772,1699,2,156.64
1600,426,2,3925.48
1468,432,2,1877.70
448,313,2,2156.50
1694,1688,2,115.44
440,78,2,1261.95
1610,1677,2,4074.83
1420,1603,2,1413.98
426,46,2,3349.15
1616,1669,2,618.13
1456,68,2,2235.45
424,32,2,4514.40
1419,65,2,2426.00
436,2506,2,4834.92
2505,1628,2,77.73
1576,329,2,4906.95
1641,1644,2,340.04
433,1586,2,5851.98
1600,616,2,2423.08
1413,52,2,3191.80
440,1469,2,2719.70
1500,1677,2,540.95
1687,54,2,1211.52
1434,460,2,3075.60
1416,1655,2,4221.95
1601,417,2,3634.96
73,1436,2,1235.25
443,1606,2,2224.97
1471,2002,2,2460.98
97,2494,2,612.48
69,2514,2,1375.43
452,490,2,6764.45
1578,130,2,1495.00
1590,1434,2,1255.12
1705,1582,2,92.60
1808,1603,2,585.97
1505,1671,2,939.96
427,1952,2,10045.00
402,460,2,11792.10
52,1619,2,2419.43
442,53,2,6033.30
452,444,2,7493.55
1214,60,2,2109.00
436,1762,2,1420.90
450,426,2,7094.50
445,1598,2,3084.40
1620,62,2,544.97
425,1789,2,4077.00
511,438,2,7748.00
1597,1741,2,339.76
1681,112,2,1055.08
416,1424,2,10890.00
457,1580,2,1975.75
1705,1446,2,2332.64
56,70,2,1327.85
93,1540,2,2617.00
1606,1076,2,6849.97
164,104,2,15364.80
96,439,2,4182.60
1461,1465,2,5686.00
56,1620,2,1793.90
1586,1642,2,211.62
57,7,2,511.14
1415,1682,2,953.94
80,81,2,527.15
86,1646,2,1839.84
1581,1513,2,3854.00
93,460,2,2443.10
1524,53,2,3358.00
427,50,2,2944.85
1443,1203,2,11379.00
84,433,2,5244.96
1454,430,2,3680.65
1682,448,2,845.66
2489,458,2,2833.75
2063,1664,2,773.90
458,1704,2,515.72
1683,58,2,1901.94
1811,49,2,2359.45
76,460,2,1313.45
1171,1609,2,3919.95
1179,375,2,16372.00
435,117,2,2639.64
422,1458,2,12459.00
1663,1371,2,133.42
1386,1692,2,332.81
1653,1676,2,695.90
72,1673,2,160.35
114,434,2,6291.94
438,424,2,7782.75
442,54,2,1993.70
1627,64,2,1175.95
1478,2510,2,2416.24
1613,2096,2,5047.44
1598,445,2,3084.40
70,56,2,1327.85
1457,1593,2,1203.45
1572,2086,2,7541.91
430,1808,2,3033.45
417,1638,2,5488.23
1650,1327,2,3714.83
1672,1692,2,172.41
1428,1467,2,4119.00
1430,1611,2,3629.96
1639,1452,2,2686.95
422,83,2,10189.95
445,1548,2,3034.00
1995,2452,2,2783.72
122,419,2,3804.93
1596,46,2,388.52
1462,1432,2,2336.00
2495,1638,2,197.13
1630,422,2,4036.23
1459,1652,2,2767.96
421,428,2,14849.00
2096,1683,2,5309.91
1795,1625,2,743.00
449,1530,2,4488.00
457,104,2,1904.75
416,2114,2,7101.50
1281,1787,2,145.96
1575,419,2,2268.87
2088,181,2,2935.00
75,86,2,351.78
681,1688,2,2069.20
2094,2113,2,3062.00
432,62,2,11446.00
1582,2503,2,75.94
1359,66,2,445.64
1742,49,2,1739.60
1479,48,2,1219.80
1689,82,2,369.22
1576,345,2,10536.96
1784,48,2,2401.40
1636,438,2,1875.98
1772,70,2,449.85
435,1410,2,3649.75
52,1491,2,1944.80
426,453,2,3919.00
1785,1923,2,5552.00
1631,1669,2,123.07
1697,1813,2,133.73
1469,1699,2,475.68
1410,1656,2,1699.98
451,1619,2,5949.94
1643,58,2,1167.52
1258,52,2,2279.43
1576,1529,2,1313.97
59,1249,2,879.98
1772,1602,2,889.96
2181,1594,2,1618.74
1619,2108,2,3467.93
1436,1709,2,1780.91
60,442,2,1859.60
435,62,2,2883.60
1603,69,2,872.69
458,116,2,2169.44
1617,428,2,7246.92
1654,1652,2,4699.81
1656,458,2,1949.45
2085,312,2,7893.00
1578,459,2,2225.50
1668,1599,2,410.19
48,1784,2,2401.40
445,1714,2,5802.43
80,440,2,1082.55
1657,1669,2,2422.55
2509,430,2,3533.71
374,419,2,8517.00
1582,448,2,935.63
1957,1318,2,41735.79
1530,1574,2,1423.94
68,1946,2,6344.38
1649,425,2,6700.87
1632,1737,2,265.93
473,93,2,1221.80
1453,1009,2,1786.00
445,1619,2,5270.96
1049,1599,2,2525.64
58,1683,2,1901.94
423,1632,2,1868.96
455,144,2,7294.91
1816,1438,2,1320.00
73,448,2,1493.35
85,452,2,2679.48
460,60,2,3779.00
1706,1164,2,2239.92
1574,1530,2,1423.94
88,27,2,2998.76
1058,1798,2,710.00
1681,1607,2,1114.39
446,138,2,1439.88
1637,1613,2,455.90
1540,1553,2,3620.00
443,1131,2,5849.00
1620,1633,2,313.41
458,2494,2,2104.38
1579,1609,2,3475.90
1648,416,2,5724.92
175,438,2,6916.80
94,1521,2,1604.00
1632,2100,2,4496.96
1582,1705,2,92.60
449,442,2,3015.40
2076,1698,2,1553.87
1032,65,2,1650.00
78,1422,2,1169.70
1680,450,2,9245.92
1662,438,2,3717.94
1416,1596,2,2206.64
427,1622,2,6942.00
450,428,2,17761.00
418,60,2,2513.65
106,1694,2,975.33
55,1627,2,1533.97
1457,439,2,6157.00
419,54,2,6427.00
111,1571,2,1534.90
1674,428,2,3903.96
156,431,2,5437.70
1341,2098,2,5128.00
1610,85,2,2919.86
1995,81,2,3654.10
424,1479,2,3249.80
458,1483,2,2494.50
432,448,2,2619.20
1638,162,2,6521.59
1758,1610,2,1513.74
1604,423,2,8928.91
1603,1787,2,984.93
1459,454,2,4165.50
1681,1672,2,145.79
1690,1641,2,182.23
683,99,2,2046.00
136,454,2,3179.30
441,1693,2,1197.66
452,82,2,943.70
1607,417,2,6889.95
1586,447,2,1735.90
1823,174,2,615.60
436,443,2,4717.00
1449,1458,2,2400.00
1557,1572,2,2013.92
1502,1453,2,4014.00
1615,1682,2,1231.88
1641,1616,2,544.54
141,444,2,5456.91
459,432,2,2619.20
1723,1628,2,391.12
1628,60,2,2267.34
110,105,2,1239.95
1303,454,2,2459.30
1415,111,2,2649.93
437,1612,2,2219.66
1656,1658,2,1789.86
1332,93,2,434.12
72,111,2,1845.83
60,115,2,3279.90
449,1573,2,2619.97
431,420,2,5344.30
1622,50,2,1237.80
1698,418,2,567.86
429,1706,2,3070.54
55,1599,2,2953.40
135,979,2,4628.70
1621,455,2,6588.88
1682,83,2,1344.82
434,1553,2,3468.00
60,450,2,5826.00
1673,436,2,1498.00
419,1679,2,1883.50
56,1675,2,3641.57
112,1681,2,1055.08
1648,452,2,1209.77
418,1550,2,3019.70
538,80,2,842.05
426,2500,2,1165.84
438,1621,2,5734.83
84,460,2,1899.53
1433,428,2,5063.00
1787,1603,2,984.93
424,420,2,6078.80
1677,1610,2,4074.83
1615,2502,2,2079.88
454,1415,2,4529.10
1593,471,2,1059.45
1635,446,2,1351.54
2503,1492,2,517.96
2108,1619,2,3467.93
108,157,2,9331.88
1659,1745,2,3253.90
1336,1726,2,411.43
1433,1656,2,3459.88
420,1219,2,8324.00
2412,1249,2,329.91
1573,449,2,2619.97
56,66,2,1930.14
1578,455,2,10285.00
1704,458,2,515.72
1640,1585,2,160.23
2075,986,2,2600.92
411,1559,2,8186.00
1695,1794,2,573.94
417,103,2,2626.00
417,1523,2,3891.00
933,429,2,2619.60
1598,420,2,3020.42
100,81,2,763.85
1640,1811,2,265.34
1596,1408,2,2720.96
57,1540,2,4492.00
57,1512,2,1809.00
67,1510,2,1031.45
155,69,2,4828.15
1603,445,2,5360.97
1394,2506,2,168.93
1681,1621,2,106.29
452,427,2,5482.50
1635,1609,2,2905.67
1552,539,2,31825.00
1618,55,2,2898.91
90,51,2,3099.39
1399,1445,2,3549.98
1664,1698,2,137.82
1416,1632,2,2553.95
59,188,2,1559.20
620,1597,2,1487.28
415,71,2,891.75
1575,1641,2,391.26
1802,1630,2,141.78
1795,2455,2,205.94
1609,437,2,2299.75
1769,666,2,1148.00
446,1665,2,909.74
429,119,2,5279.16
1417,62,2,1528.00
2500,1604,2,2813.38
104,164,2,15364.80
962,1439,2,3761.00
1693,441,2,1197.66
47,419,2,2006.70
1703,441,2,2331.34
441,1646,2,3549.35
1638,1635,2,224.79
1633,1620,2,313.41
48,425,2,3713.50
1736,1229,2,4932.00
425,154,2,8692.61
1787,457,2,1352.80
446,1408,2,5153.55
63,1574,2,1928.95
438,175,2,6916.80
1098,457,2,2568.65
1608,1742,2,689.95
1602,82,2,2101.54
49,115,2,4649.52
353,659,2,2129.60
69,87,2,677.01
1292,2490,2,1189.59
47,119,2,2729.51
1677,1650,2,1199.88
1613,1594,2,469.93
428,1468,2,4821.00
96,780,2,409.25
1619,451,2,5949.94
452,1423,2,1666.75
705,111,2,1021.98
1670,1625,2,737.91
429,100,2,1679.80
1618,423,2,2209.93
1824,1437,2,2907.00
445,1603,2,5360.97
301,405,2,4391.00
71,1587,2,293.79
422,456,2,13864.00
438,1676,2,4648.94
1761,426,2,7159.21
51,1348,2,1383.62
1596,433,2,2957.64
57,405,2,6060.00
1619,692,2,1975.96
2503,103,2,1294.97
2089,1596,2,1093.30
1600,61,2,2338.28
1454,1372,2,1282.92
1399,2001,2,4424.51
106,424,2,2675.68
1622,68,2,643.52
419,1507,2,4452.00
1628,1643,2,504.71
1669,1664,2,97.38
109,1675,2,587.08
1592,169,2,1041.95
1599,58,2,1653.16
1765,433,2,8437.80
485,2093,2,3444.00
1707,437,2,3700.70
1593,47,2,1010.82
1661,1476,2,1761.00
1604,111,2,2029.92
731,55,2,1829.00
1578,109,2,2291.91
447,1586,2,1735.90
1707,1605,2,1370.35
1679,1763,2,426.50
1655,1636,2,1513.25
73,1582,2,233.80
1604,83,2,2219.89
1450,457,2,5235.65
1625,1608,2,1753.96
1599,1670,2,459.10
1661,1523,2,1522.50
1454,1737,2,1505.00
144,438,2,6713.96
103,1592,2,1584.95
1624,2492,2,950.97
449,1578,2,4154.00
69,1588,2,363.84
491,434,2,8546.00
1517,6,2,3066.42
1434,1590,2,1255.12
442,1575,2,3003.95
458,2033,2,5348.22
1609,1692,2,1643.82
1612,1997,2,2339.87
51,1660,2,4189.64
184,2488,2,554.96
1645,427,2,2981.68
1382,1648,2,1009.89
1576,416,2,17558.91
1592,1661,2,75.97
421,1703,2,3326.12
103,394,2,5238.00
1580,115,2,1844.97
1042,1292,2,1862.20
434,418,2,4732.90
1424,416,2,10890.00
173,2499,2,568.10
680,805,2,602.30
1764,1672,2,369.12
2086,1597,2,6258.26
419,1448,2,2244.00
152,1421,2,12694.73
1606,419,2,2177.91
2100,1632,2,4496.96
1631,1408,2,2695.64
446,2517,2,1563.10
430,1497,2,2408.90
639,57,2,5535.00
423,2500,2,2538.32
432,1663,2,3554.42
81,1680,2,130.03
1704,439,2,2850.92
432,459,2,2619.20
2492,48,2,999.66
1594,1624,2,2040.93
1737,1632,2,265.93
1656,1610,2,5019.80
109,1420,2,2123.96
1668,1682,2,56.93
1486,92,2,2501.91
454,2499,2,4413.28
2488,184,2,554.96
429,1650,2,5339.34
1583,1684,2,129.12
1645,64,2,1650.08
459,1674,2,2996.86
437,381,2,5397.20
1176,1665,2,6019.96
416,1670,2,6944.82
1728,47,2,1828.35
2493,1622,2,537.96
1633,2009,2,1551.04
1601,1616,2,1621.86
1768,1576,2,265.90
2111,2092,2,9133.50
459,1435,2,4549.40
1607,455,2,8630.98
1590,440,2,1351.54
1046,90,2,1835.94
453,1477,2,3322.60
1656,1341,2,1167.93
1580,1645,2,830.64
1304,1694,2,275.04
1322,1650,2,1680.88
433,65,2,2843.00
1501,440,2,2455.65
1646,88,2,1239.92
1609,1756,2,1169.76
57,91,2,2297.93
1620,75,2,692.58
25,1327,2,787.66
1639,1745,2,356.97
169,1625,2,2028.00
1534,1630,2,1239.78
1644,460,2,3151.64
1431,431,2,5339.00
1640,1370,2,281.32
102,451,2,7842.00
1073,1595,2,3871.35
459,1638,2,837.48
1672,1785,2,299.45
49,426,2,3199.30
39,1258,2,1476.85
1652,58,2,2711.91
458,2489,2,2833.75
191,80,2,466.75
1646,1638,2,389.43
53,103,2,4340.00
426,2090,2,7424.40
1609,1643,2,1358.77
451,421,2,5410.00
457,85,2,2219.61
1600,134,2,1689.20
1670,1618,2,203.94
1617,1410,2,1037.94
82,1686,2,313.20
456,435,2,6361.65
