region,product,on_time_fulfillment_rate
Online,MGS Hand Games for Office worker L299 Red,50.000000000000
Online,Litware Microwave 0.8CuFt E080 Grey,50.000000000000
Online,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue",50.000000000000
Online,Contoso Air conditioner 5200BTU E0100 White,50.000000000000
Online,A. Datum Full Frame Digital Camera X300 Silver,50.000000000000
Online,WWI CRT17 E106 White,50.000000000000
Online,Fabrikam Microwave 1.6CuFt M1250 White,50.000000000000
Online,SV 512MB Laptop memory E800 White,50.000000000000
Online,Proseware Air conditioner 10000BTU M490 Red,50.000000000000
Online,Adventure Works LCD19 E108 White,50.000000000000
Online,"Contoso SLR Camera 35"" X358 Pink",50.000000000000
Online,SV Hand Games for 12-16 boys E60 Black,50.000000000000
Online,A. Datum Advanced Digital Camera M300 Azure,50.000000000000
Online,Adventure Works Desktop PC1.80 ED182 Brown,50.000000000000
Online,Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,50.000000000000
Online,Proseware Photo Ink jet Printer E290 White,50.000000000000
Online,Contoso Integrated Business Phone With card L10 White,50.000000000000
Online,Fabrikam Social Videographer 2/3'' 17mm E100 Black,50.000000000000
Online,SV 8xDVD E130 Black,50.000000000000
Online,Adventure Works LCD17W E203 White,50.000000000000
Online,"Adventure Works 15.6"" LCD TV M130W Silver",50.000000000000
Online,SV DVD 60 DVD Storage Binder L20 Silver,50.000000000000
Online,Contoso Lens Cap Keeper E314 White,50.000000000000
Online,Proseware Screen 125in X1609 White,50.000000000000
Online,Contoso General Soft Carrying Case E318 Blue,50.000000000000
Online,Contoso 16GB Mp5 Player M1600 Blue,50.000000000000
Online,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,50.000000000000
Online,MGS MechCollection2009 E156,50.000000000000
Online,Contoso Air conditioner 5200BTU E0100 Silver,50.000000000000
Online,Fabrikam Coffee Maker 5C E090 White,50.000000000000
Online,Contoso Enhanced Capacity Battery M800 Black,50.000000000000
Online,Proseware Laser Jet Color Printer X300 White,50.000000000000
Online,Contoso Projector 1080p X981 Silver,50.000000000000
Online,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,50.000000000000
Online,Proseware LCD20W M230 White,50.000000000000
Online,Fabrikam Laptop12 M2001 Silver,50.000000000000
Online,Contoso 2G MP3 Player E200 Red,50.000000000000
Online,Proseware Slim-Design Fax Machine with Answering System X180 Grey,50.000000000000
Online,Contoso Home Theater System 5.1 Channel M1520 White,50.000000000000
Online,Proseware LCD17W E202 White,50.000000000000
Online,Fabrikam Microwave 1.5CuFt X1100 Grey,50.000000000000
Online,A. Datum Advanced Digital Camera M300 Grey,50.000000000000
Online,Proseware Screen 80in E1010 Silver,50.000000000000
Online,Litware Home Theater System 7.1 Channel M710 Brown,50.000000000000
Online,Contoso 16GB New Generation MP5 Player M1650 White,50.000000000000
Online,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,50.000000000000
Online,Contoso Leather Case - case for digital photo camera X20 Black,50.000000000000
Online,Fabrikam Laptop8.9W E0880 Silver,50.000000000000
Online,Fabrikam Refrigerator 19CuFt M7600 Green,50.000000000000
Online,Proseware Screen 106in M1609 Black,50.000000000000
Online,Litware Refrigerator 19CuFt M760 Silver,50.000000000000
Online,Fabrikam Refrigerator 9.7CuFt M5600 Blue,50.000000000000
Online,Contoso 2-Line Speakerphone M109 White,50.000000000000
Online,SV 500GB USB 2.0 Portable External Hard Drive X405 White,50.000000000000
Online,Contoso Mouse Lock Bundle E200 Black,50.000000000000
Online,MGS MechWarrior 4 Mach Packs X100,50.000000000000
Online,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,50.000000000000
Online,A. Datum SLR Camera M140 Pink,50.000000000000
Online,MGS Zoo Tycoon 2: African Adventure 2008 E136,50.000000000000
Online,NT Washer & Dryer 21in E2100 Blue,50.000000000000
Online,SV Car Video LCD7W M7080 Black,50.000000000000
Online,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",50.000000000000
Online,Contoso Dual Handset Cordless Phone System E20 White,50.000000000000
Online,MGS Freelancer 2009 E153,50.000000000000
Online,Fabrikam Microwave 0.8CuFt E0800 Grey,50.000000000000
Online,Proseware Projector 480p LCD12 White,50.000000000000
Online,Litware Refrigerator 24.7CuFt X980 Silver,50.000000000000
Online,Fabrikam Social Videographer 1'' 25mm E400 White,50.000000000000
Online,WWI CRT17 E106 Black,50.000000000000
Online,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,50.000000000000
Online,Contoso DVD Recorder L210 Silver,50.000000000000
Online,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,50.000000000000
Online,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,50.000000000000
Online,Contoso KSU-less key system M38 Grey,50.000000000000
Online,The Phone Company Smart phones Unlocked M300 Black,50.000000000000
Online,Proseware Scan Jet Digital Flat Bed Scanner M300 White,50.000000000000
Online,SV Car Video LCD9.2W X9281 Silver,50.000000000000
Online,Fabrikam Refrigerator 24.7CuFt X9800 Orange,50.000000000000
Online,Adventure Works LCD24 X300 Black,50.000000000000
Online,Proseware Laser Jet Color Printer X300 Black,50.000000000000
Online,Contoso Air conditioner 7000BTU E0260 Red,50.000000000000
Online,Proseware CRT19 E201 White,50.000000000000
Online,WWI LCD19W M100 White,50.000000000000
Online,Fabrikam Refrigerator 19CuFt M7600 Orange,50.000000000000
Online,Proseware Laptop16 M610 White,50.000000000000
Online,Proseware Screen 100in M1609 White,50.000000000000
Online,Adventure Works LCD22 M200 Black,50.000000000000
Online,Litware Microwave 2.2CuFt M125 Grey,50.000000000000
Online,Adventure Works LCD22W M200 White,50.000000000000
Online,Contoso Expandable1-Handset Cordless Phone System M207 Black,50.000000000000
Online,The Phone Company Smart phones Unlocked International M800 Black,50.000000000000
Online,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,50.000000000000
Online,MGS Hand Games women M400 Silver,50.000000000000
Online,Fabrikam Refrigerator 9.7CuFt M5600 Silver,50.000000000000
Online,"Adventure Works 19"" Portable LCD HDTV M110 Silver",50.000000000000
Online,Proseware Floor Lamp M0215 Blue,50.000000000000
Online,A. Datum SLR Camera X135 Black,50.000000000000
Online,Adventure Works Coffee Maker 5C E090 Grey,50.000000000000
Online,Contoso 90W AC/DC Power Adapter E300 White,50.000000000000
Online,Fabrikam Trendsetter 1'' 25mm X400 Black,50.000000000000
Online,MGS Train Simulator 2009 E174,50.000000000000
Online,Proseware Wireless Photo All-in-One Printer M390 White,50.000000000000
Online,Adventure Works CRT17 E105 Black,50.000000000000
Online,Proseware Air conditioner 7000BTU E260 Grey,50.000000000000
Online,A. Datum All in One Digital Camera M200 Silver,50.000000000000
Online,"Contoso SLR Camera 35"" X358 Silver",50.000000000000
Online,A. Datum SLR-like Digital Camera M400 Orange,50.000000000000
Online,Proseware Ink Jet All in one M300 Black,50.000000000000
Online,Litware Refrigerator 4.6CuFt E280 Brown,50.000000000000
Online,"Fabrikam SLR Camera 35"" M358 Grey",50.000000000000
Online,"Adventure Works 32"" LCD HDTV M130 Brown",50.000000000000
Online,Proseware Laptop15 M510 White,50.000000000000
Online,Adventure Works Coffee Maker 4C E080 White,50.000000000000
Online,"Adventure Works 52"" LCD HDTV X790W Brown",50.000000000000
Online,SV Car Video TFT7 M7001 Brown,50.000000000000
Online,Fabrikam Coffee Maker 12C M100 Gold,50.000000000000
Online,SV Hand Games women M40 Silver,50.000000000000
Online,Proseware Mobile Receipt and Document Scanner M200 Grey,50.000000000000
Online,SV Wireless LAN PCI Network Card Adapter E902 Black,50.000000000000
Online,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,50.000000000000
Online,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,50.000000000000
Online,Contoso Phone with 13-Number Memory (210) M301 Black,50.000000000000
Online,SV 16xDVD M330 Black,50.000000000000
Online,Proseware Laser Jet Printer E100 Grey,50.000000000000
Online,Proseware Projector 480p DLP12 White,50.000000000000
Online,"Fabrikam SLR Camera 35"" X358 Orange",50.000000000000
Online,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,50.000000000000
Online,Adventure Works Coffee Maker 12C M100 Black,50.000000000000
Online,Proseware Photo Ink Jet Printer M100 Black,50.000000000000
Online,A. Datum Compact Digital Camera M200 Azure,50.000000000000
Online,Proseware Screen 125in X1609 Silver,50.000000000000
Online,Contoso Water Heater 4.0GPM M1250 Grey,50.000000000000
Online,Proseware All-In-One Photo Printer M200 White,50.000000000000
Online,Proseware Photo Ink Jet Printer M100 White,50.000000000000
Online,Proseware Ink Jet All in one M300 White,50.000000000000
Online,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,50.000000000000
Online,WWI Wireless Transmitter and Bluetooth Headphones X250 White,50.000000000000
Online,Fabrikam SLR Camera X150 Green,50.000000000000
Online,"Fabrikam SLR Camera 35"" M358 Silver Grey",50.000000000000
Online,Contoso Washer & Dryer 15.5in E155 White,50.000000000000
Online,Contoso 4GB Portable MP3 Player M450 Black,50.000000000000
Online,"A. Datum SLR Camera 35"" M358 Grey",50.000000000000
Online,Contoso Ultraportable Neoprene Sleeve E30 Yellow,50.000000000000
Online,Proseware Laptop15 M510 Black,50.000000000000
Online,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,50.000000000000
Online,Fabrikam Laptop14.1 M4100 White,50.000000000000
Online,Contoso Rechargeable Battery E100 Black,50.000000000000
Online,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,50.000000000000
Online,Adventure Works CRT15 E101 Black,50.000000000000
Online,A. Datum Rangefinder Digital Camera X200 Grey,50.000000000000
Online,Contoso Microwave 1.0CuFt E0110 Silver,50.000000000000
Online,Proseware High-Performance Business-Class Laser Fax X200 Black,50.000000000000
Online,Contoso Original K1m Li-Ion Standard Battery E170 White,50.000000000000
Online,"Litware 16"" White Oscillating Stand Fan E701 Black",50.000000000000
Online,Contoso Water Heater 2.6GPM E0900 Red,50.000000000000
Online,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,50.000000000000
Online,Adventure Works Desktop PC1.80 ED180 White,50.000000000000
Online,"Adventure Works 37"" 1080p LCD HDTV M150W White",50.000000000000
Online,Contoso Home Theater System 4.1 Channel M1410 Brown,50.000000000000
Online,MGS Impossible Creatures E114,50.000000000000
Online,Contoso Home Theater System 2.1 Channel E1220 Brown,50.000000000000
Online,Litware Refrigerator 19CuFt M760 Orange,50.000000000000
Online,Contoso General Carrying Case E304 Blue,50.000000000000
Online,Contoso Washer & Dryer 21in E210 White,50.000000000000
Online,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,50.000000000000
Online,Contoso ADSL Modem Splitter/Filter X 2 E200 Grey,50.000000000000
Online,MGS RalliSport Challenge2009 E155,50.000000000000
Online,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,50.000000000000
Online,A. Datum Advanced Digital Camera M300 Green,50.000000000000
Online,Proseware Photo smart All-in-One Printer M380 Black,50.000000000000
Online,Contoso Home Theater System 5.1 Channel M1500 Brown,50.000000000000
Online,Contoso Wireless Laser Mouse M55 Silver,50.000000000000
Online,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,50.000000000000
Online,Adventure Works LCD15 E100 White,50.000000000000
Online,Proseware CRT15 E10 White,50.000000000000
Online,Proseware Air conditioner 10000BTU M490 Grey,50.000000000000
Online,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,50.000000000000
Online,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,50.000000000000
Online,Contoso Integrated Business Phone With card L10 Black,50.000000000000
Online,Contoso Home Theater System 2.1 Channel E1200 Brown,50.000000000000
Online,Contoso Multi-Use Terminal Cable E308 White,50.000000000000
Online,Contoso 4 Handset Cordless Phone System M86 White,50.000000000000
Online,Proseware Duplex Scanner M200 Black,50.000000000000
Online,Proseware Fax Phone E100 White,50.000000000000
Online,Contoso ADSL Modem Splitter/Filter X 2 E200 White,50.000000000000
Online,Proseware Ink Jet All in one M300 Grey,50.000000000000
Online,Contoso Microwave 1.6CuFt M0125 Silver,50.000000000000
Online,"Contoso SLR Camera 35"" M358 Grey",50.000000000000
Online,Contoso 8GB MP3 Player new model M820 Black,50.000000000000
Online,Contoso Bright Light battery E20 White,50.000000000000
Online,MGS MechWarrior 4: Vengeance 2009 E175,50.000000000000
Online,MGS Impossible Creatures2009 E154,50.000000000000
Online,Contoso Water Heater 2.6GPM E0900 Grey,50.000000000000
Online,Proseware Laptop12 M210 White,50.000000000000
Online,Adventure Works Laptop12 M1200 Black,50.000000000000
Online,Contoso Home Theater System 7.1 Channel M1700 Silver,50.000000000000
Online,Contoso Washer & Dryer 25.5in M255 Green,50.000000000000
Online,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,50.000000000000
Online,MGS Hand Games for students E400 Yellow,50.000000000000
Online,NT Washer & Dryer 25.5in M2550 Silver,50.000000000000
Online,Adventure Works Laptop16 M1601 Blue,50.000000000000
Online,MGS MechWarrior 4: Knight E121,50.000000000000
Online,Adventure Works Laptop19W X1980 Red,50.000000000000
Online,Litware Home Theater System 5.1 Channel M516 Silver,50.000000000000
Online,A. Datum Compact Digital Camera M200 Orange,50.000000000000
Online,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,50.000000000000
Online,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,50.000000000000
Online,Fabrikam Refrigerator 4.6CuFt E2800 Blue,50.000000000000
Online,A. Datum Compact Digital Camera M200 Pink,50.000000000000
Online,The Phone Company Smart phones 160x160 M26 Pink,50.000000000000
Online,Cigarette Lighter Adapter for Contoso Phones E110 Black,50.000000000000
Online,Litware 3-Speed Oscillating High-Performance Fan E201 White,50.000000000000
Online,WWI Floor Lamp M215 Silver,50.000000000000
Online,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",50.000000000000
Online,Proseware Photo Inkjet Printer E290 Black,50.000000000000
Online,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,50.000000000000
Online,Contoso 3 Handset Cordless Phone System E30 White,50.000000000000
Online,The Phone Company Smart phones 4 GB of Memory M300 White,50.000000000000
Online,SV 40GB USB2.0 Portable Hard Disk E400 Red,50.000000000000
Online,"Fabrikam Social Videographer 1"" 25mm E400 Blue",50.000000000000
Online,WWI Laptop12 M0120 Black,50.000000000000
Online,Contoso Air conditioner 12000BTU M0640 Grey,50.000000000000
Online,SV Car Video LCD7W M7082 Brown,50.000000000000
Online,Fabrikam SLR Camera X148 Silver Grey,50.000000000000
Online,SV 2GB Laptop memory E800 Black,50.000000000000
Online,Proseware Projector 720p DLP56 White,50.000000000000
Online,MGS Rise of Nations: Rise of Legends 2008 E137,50.000000000000
Online,"Litware 14"" High Velocity Floor Fan E801 White",50.000000000000
Online,Contoso Projector 720p M620 Silver,50.000000000000
Online,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,50.000000000000
Online,Proseware Laptop19W X910 White,50.000000000000
Online,Litware Wall Lamp E2015 White,50.000000000000
Online,Contoso Screen 113in M251 White,50.000000000000
Online,Litware Microwave 0.8CuFt E080 Blue,50.000000000000
Online,SV 512MB Laptop memory E800 Black,50.000000000000
Online,MGS Hand Games for students E400 Silver,50.000000000000
Online,Contoso Lens Cap Keeper E314 Silver,50.000000000000
Online,Litware Refrigerator 24.7CuFt X980 Green,50.000000000000
Online,SV 8xDVD E130 Silver,50.000000000000
Online,The Phone Company Smart phones Expert M400 White,50.000000000000
Online,Contoso Genuine Leather Grip Belt E322 Silver,50.000000000000
Online,Litware Washer & Dryer 24in M260 Silver,50.000000000000
Online,The Phone Company Microsoft Windows Mobile M200 Pink,50.000000000000
Online,SV Keyboard E90 Silver,50.000000000000
Online,The Phone Company Touch Screen Phones Infrared M901 Gold,50.000000000000
